text,label
Support flowing into northern community of La Loche where outbreak has been recorded at long-term care home,REAL
Quebec man quarantined aboard cruise ship tests positive for COVID-19,REAL
Stores offering the vulnerable their own time to shop,REAL
Beloved Muslim community advocate who died of COVID-19 touched thousands with spirit of kindness,REAL
3 more people die of COVID-19 in B.C. as number of cases in province tops 100,REAL
Doctor says clinic 'doing visits differently' to limit number of patients amid COVID-19 pandemic,REAL
"P.E.I. chief public health officer expects rise in COVID-19 cases, hospitalizations soon",REAL
"Nurse at CHSLD Sainte-Dorothée forced to work with symptoms, then tests positive, union says",REAL
Doctors at Jeffery Hale Hospital in Quebec City say they're desperate for more nurses and attendants,REAL
Cancer patient worries surgery delay could make him peripheral victim of pandemic,REAL
Northwood increases COVID-19 testing after 23% of residents test positive,REAL
Beloved Muslim community advocate who died of COVID-19 touched thousands with spirit of kindness,REAL
Alberta now has 4 cases of COVID-19,REAL
New smartphone app gives Albertans access to virtual health care during COVID-19 pandemic,REAL
"'We're so lucky we sell soaps': New store in Murillo, Ont., adapts to doing business during a pandemic",REAL
"What you need to know about COVID-19 in B.C. on March 24, 2020",REAL
"Surgical masks in short supply as pandemic fears prompt hoarding, price gouging",REAL
N.W.T. expected to get less than $600K from Ottawa to deal with COVID-19,REAL
Richmond mall hosting Saturday information session on COVID-19,REAL
"Employees at Calgary McDonald's, Co-op gas bar test positive for COVID-19",REAL
Inuvik's micro-manufacturing centre creating items for essential workers during pandemic,REAL
"Calgarians urged to work at home, forgo St. Patrick's Day as council passes COVID-19 plan",REAL
"10 killed, 23 missing at China's collapsed quarantine hotel",REAL
ER wait times in Winnipeg down by nearly 50%; officials implore public to seek care if they need it,REAL
"Toronto will start tracking race-based COVID-19 data, even if province won't",REAL
3 more people die of COVID-19 in B.C. as number of cases in province tops 100,REAL
"Espanola man recounts evacuation from Wuhan, military quarantine in Canada",REAL
The baby gap: Distancing measures leave new moms feeling socially isolated,REAL
"Amid COVID-19, city spending $300K to outsource street-sweeping work",REAL
Toronto dad calls on Ottawa to help get his stranded toddler out of Wuhan,REAL
"States of emergency, isolation, grocery shopping: We answer your COVID-19 Facebook questions",REAL
Sunday Scrum: Nova Scotia shooting sparks conversation about violence against women,REAL
Alberta Health Services buys rapid testing devices for COVID-19 from Ottawa tech firm,REAL
Bernie Sanders ends Democratic campaign for president,REAL
'A completely unreasonable burden': Health-care workers concerned over potential transit cuts,REAL
'A completely unreasonable burden': Health-care workers concerned over potential transit cuts,REAL
Here is what you need to know if you live in B.C. and want to be tested for COVID-19,REAL
'Weight of the world' lifted for Winnipeg family as retired firefighter with COVID-19 moves out of ICU,REAL
Grad ceremonies postponed at Thames Valley schools due to COVID-19,REAL
"Maskwacis activates 'medicine chest' treaty clause, declaring state of emergency",REAL
Vancouver police investigate alleged racially motivated attack against elderly Asian man with dementia,REAL
"COVID-19 has killed 210 people in Toronto, over half of deaths in long-term care homes",REAL
Trudeau says 'knee-jerk reactions' won't stop spread of COVID-19,REAL
"P.E.I. liquor stores now allowing medical masks, following customer complaint",REAL
Stores offering the vulnerable their own time to shop,REAL
Resident tests positive for Covid-19 at Vancouver residential care home,REAL
Calgary declares state of local emergency in response to COVID-19 spread,REAL
How Holland College students are having their annual art show at the Confed Centre despite COVID-19,REAL
Quebec man quarantined aboard cruise ship tests positive for COVID-19,REAL
'An outrage': Calgary universities suspend study abroad programs in countries experiencing COVID-19,REAL
"Regina dad's 'pun-demic' board offers laughs, groans during COVID-19",REAL
"Manitoba students, businesses need more reopening details before applying for summer job subsidies: advocates",REAL
"Syncrude employee, contractor test positive for COVID-19",REAL
Calgary woman without vehicle questions why she had to ask aunt to take her through COVID-19 drive-up test,REAL
COVID-19 death toll rises to 17 in Waterloo region,REAL
Charlottetown Festival cancelled for 2020,REAL
"What you need to know about COVID-19 in B.C. on March 17, 2020",REAL
"A mother's nightmare: Teenage daughter sedated in coma, but COVID-19 rules force mom to keep distance",REAL
"While Yukon businesses brace for lack of tourism, the pandemic's impact on mining is less clear",REAL
ATB closes 2 branches in Calgary after employee found to have presumptive case of COVID-19,REAL
"P.E.I. wants to be welcoming, but tourism season uncertain, says premier",REAL
'I felt so included': Sask. interpreter communicating COVID-19 information to deaf community,REAL
"Mental health call-in clinic numbers down, but province anticipates that to change",REAL
Alberta doctor withdrawing services says any new aid won't fix core trust issue,REAL
Provinces are talking about restarting the economy — but many Canadians are anxious about moving too fast,REAL
N.L. students have Europe trip cancelled over COVID-19 concerns,REAL
6 more positive cases of COVID-19 discovered in Ontario,REAL
How technology is allowing real estate agents to keep doing business during a pandemic,REAL
OC Transpo and STO forgoing extra cleaning for COVID-19,REAL
"This Nova Scotia nursing home is going viral, but in the best possible way",REAL
"No COVID-19 cases in Thunder Bay, Ont., but health unit getting prepared if it spreads",REAL
Coronavirus is changing the way some language schools do business in Canada,REAL
"After romping to victory one year ago, Kenney faces unprecedented challenges in 2020",REAL
Still no confirmed COVID-19 cases in N.L.,REAL
Trudeau says 'knee-jerk reactions' won't stop spread of COVID-19,REAL
Thunder Bay Folklore Festival cancelled amid COVID-19 concerns,REAL
"No new cases of COVID-19 on P.E.I., total remains at 26",REAL
Cambridge hospital CEO on the wait for patient beds and the impact of COVID-19,REAL
Will COVID-19 take Canada's top park to rock bottom?,REAL
"What you need to know about COVID-19 in Alberta on Sunday, March 29",REAL
TCDSB cancels all school trips to Europe in spring due to COVID-19 fears,REAL
Physically distant surprise birthday comes with twist to help neighbour in need,REAL
How a Hamilton effort collected donations of thousands of pieces of personal protective gear,REAL
"What you need to know about COVID-19 in B.C. on March 22, 2020",REAL
How 2 Hamilton small businesses are beating the virus lockdown through social media,REAL
COVID-19 test results in Kenora available within 48 hours,REAL
North Bay emergency department manager says patient traffic is slowing down,REAL
Okotoks harnesses on-demand transit technology to deliver groceries,REAL
Some P.E.I. families staying at home after returning from China,REAL
"As Canadians return home from Westerdam cruise, health officials urge them to self-isolate",REAL
Alberta oilpatch companies sending home non-essential employees in preventative bid to combat COVID-19,REAL
Sunday Scrum: Nova Scotia shooting sparks conversation about violence against women,REAL
Mask shortage frustrates B.C. woman with compromised immune system,REAL
'I've got bills to pay': workers worried about lack of sick pay if COVID-19 isolation required,REAL
Containing COVID-19: Medical supplies are stockpiled and Alberta doctors are on alert,REAL
Drive-by birthdays organized by police and firefighters in northern Quebec village,REAL
"Alberta reports 3 more deaths, 50 new cases of COVID-19",REAL
TCDSB cancels all school trips to Europe in spring due to COVID-19 fears,REAL
Eight new cases of COVID-19 confirmed in London-area,REAL
'A completely unreasonable burden': Health-care workers concerned over potential transit cuts,REAL
'A completely unreasonable burden': Health-care workers concerned over potential transit cuts,REAL
Vancouver police investigate alleged racially motivated attack against elderly Asian man with dementia,REAL
Mexico's choice: Amulets or science to fight COVID-19,REAL
Stranded: These Ottawans can't get home due to the COVID-19 pandemic,REAL
"COVID-19 has killed 210 people in Toronto, over half of deaths in long-term care homes",REAL
"'So lovely': 10,000 Easter flowers showed up on doorsteps of Hamilton area homes",REAL
Quebecers warming up to Trudeau's handling of COVID-19: polls,REAL
"P.E.I. liquor stores now allowing medical masks, following customer complaint",REAL
Ottawa businesses fear falling through the cracks of federal economic response,REAL
Get informed on the top stories of the day in one quick scan,REAL
'Just incredible:' Mass quarantines take China into uncharted territory,REAL
"'Don't travel here unless absolutely necessary,' says City of Iqaluit",REAL
"Containment efforts will delay, not prevent, COVID-19 outbreak in Canada, Hajdu warns",REAL
"Do I have COVID-19, the flu or a cold?",REAL
Ottawa's tourism industry watching and waiting for COVID-19,REAL
Bats and sneezing camels: A tale of two viruses,REAL
Containing COVID-19: Medical supplies are stockpiled and Alberta doctors are on alert,REAL
New virus could trigger travel sector woes akin to damage from SARS in 2003,REAL
"Community spread of COVID-19 in Ottawa likely, says OPH",REAL
"Reopening plan silent on homelessness, affordable housing, says Saskatoon coalition",REAL
Sask. opposition says province's expense budget is irrelevant because it doesn't address COVID-19,REAL
"How GTA health centres are trying to protect moms, newborns from COVID-19",REAL
'We have to be prepared': Surge in need for mental health supports anticipated,REAL
"What you need to know about COVID-19 in Alberta on Monday, April 6",REAL
"Nick Cordero's leg amputation, one of many possible COVID-19 complications",REAL
COVID-19 recovery plan for N.B. begins with 2-household 'bubbles' but mass gatherings may wait a year,REAL
N.W.T. government commits $5M for child care for essential workers,REAL
Some internationally trained doctors can apply for 30-day Ontario licence to fight COVID-19,REAL
"Trudeau, ministers back Dr. Tam and Health Canada after Jason Kenney attacks pandemic response",REAL
"What you need to know about COVID-19 in B.C. on March 21, 2020",REAL
Why some of latest COVID-19 cases in Manitoba aren't considered community transmissions,REAL
Canada's top doctor says non-medical masks can help stop the spread of COVID-19,REAL
Some P.E.I. families staying at home after returning from China,REAL
Paper or plastic? Grocery stores have different pandemic approaches,REAL
Will COVID-19 take Canada's top park to rock bottom?,REAL
"P.E.I. wants to be welcoming, but tourism season uncertain, says premier",REAL
Alberta doctor withdrawing services says any new aid won't fix core trust issue,REAL
Quebecers warming up to Trudeau's handling of COVID-19: polls,REAL
Why easing COVID-19 restrictions will present challenges between provinces,REAL
"As Canadians return home from Westerdam cruise, health officials urge them to self-isolate",REAL
"What you need to know about COVID-19 in B.C. on March 20, 2020",REAL
"What you need to know about COVID-19 in Alberta on Sunday, March 29",REAL
N.W.T. investigating after 7 Hong Kong tourists who visited Yellowknife test positive for COVID-19,REAL
Okotoks harnesses on-demand transit technology to deliver groceries,REAL
Oil price goes into negative territory as traders get squeezed running for the exits,REAL
"Nick Cordero, Broadway star from Ontario, faces leg amputation due to COVID-19 complications",REAL
"Nick Cordero, Broadway star from Ontario, faces leg amputation due to COVID-19 complications",REAL
Sask. opposition says province's expense budget is irrelevant because it doesn't address COVID-19,REAL
"What you need to know about COVID-19 in Alberta on Sunday, March 29",REAL
Some P.E.I. families staying at home after returning from China,REAL
'It's been crazy': COVID-19 giving boost to firms that specialize in commercial disinfecting,REAL
Containing COVID-19: Medical supplies are stockpiled and Alberta doctors are on alert,REAL
Editor's note,REAL
Stranded: These Ottawans can't get home due to the COVID-19 pandemic,REAL
"Addiction services available, but may be restricted, during COVID-19",REAL
"Community spread of COVID-19 in Ottawa likely, says OPH",REAL
Okotoks harnesses on-demand transit technology to deliver groceries,REAL
"As Canadians return home from Westerdam cruise, health officials urge them to self-isolate",REAL
"Local gardeners cheer move to open community gardens, patiently await direction from public health",REAL
"What you need to know about COVID-19 in B.C. on April 14, 2020",REAL
'It's flipped upside down:' How COVID-19 is affecting one Nova Scotia family,REAL
"165 new cases of COVID-19 in Alberta, one death since last update",REAL
Stockpiling a week's supply of food 'not an option' for many as Toronto sees increase in food bank use,REAL
Self-quarantined Islanders getting shopping help from Chinese community,REAL
USW Local 6500 and Vale agree to 1-year deal during 'extraordinary circumstances',REAL
Get informed on the top stories of the day in one quick scan,REAL
Shaw opens WiFi hotspots up to the public for free in response to COVID-19 pandemic,REAL
Ottawa businesses fear falling through the cracks of federal economic response,REAL
"How GTA health centres are trying to protect moms, newborns from COVID-19",REAL
"'Don't travel here unless absolutely necessary,' says City of Iqaluit",REAL
Sask. opposition says province's expense budget is irrelevant because it doesn't address COVID-19,REAL
N.W.T. investigating after 7 Hong Kong tourists who visited Yellowknife test positive for COVID-19,REAL
Mint staff 'pumped' to produce sanitizer for Manitoba health-care system facing COVID-19,REAL
How different generations are dealing with the COVID-19 pandemic,REAL
Ottawa businesses fear falling through the cracks of federal economic response,REAL
Some internationally trained doctors can apply for 30-day Ontario licence to fight COVID-19,REAL
Get informed on the top stories of the day in one quick scan,REAL
"Syncrude employee, contractor test positive for COVID-19",REAL
WestJet to suspend international flights,REAL
"A mother's nightmare: Teenage daughter sedated in coma, but COVID-19 rules force mom to keep distance",REAL
Charlottetown Festival cancelled for 2020,REAL
'We're just lost': Why the U.S. still lags on COVID-19 testing,REAL
"TVDSB closing all buildings, including daycares, in wake of COVID-19",REAL
"Mental health call-in clinic numbers down, but province anticipates that to change",REAL
B.C. family stranded in India says repatriation plan feels like punishment,REAL
TSX moves higher on Friday as stock market roller-coaster continues,REAL
"Stay vigilant against break-ins, police warn businesses",REAL
Backyard bird-watching picks up in B.C. as neighbourhoods get quieter,REAL
This ukulele-strumming Londoner in a banana suit is what we all need right now,REAL
City places thousands on unpaid leave as losses reach $1M a day,REAL
Local rideshare company launches grocery delivery service,REAL
Sault Area Hospital health care worker tests positive for COVID-19,REAL
"COVID-19 creates food supply 'challenges' in New Brunswick, raises food security concerns",REAL
Is the SAQ an essential service? A closer look at Quebec's business shutdown,REAL
Trump's move to cut WHO funding prompts world condemnation,REAL
"Nick Cordero's leg amputation, one of many possible COVID-19 complications",REAL
"Doctors, health officials in Alberta keep close eye on mysterious pneumonia outbreak in China",REAL
2 different start dates being recommended for 2 P.E.I. lobster fishing areas,REAL
Canada's dairy processors stand to lose $100M if USMCA takes effect July 1: senator,REAL
City places thousands on unpaid leave as losses reach $1M a day,REAL
"Quebec premier mulls gradual opening of schools, daycares before end of June",REAL
Regina Folk Festival cancelled amid COVID-19 concerns,REAL
New Brunswick's 20th-century pioneer in physical distancing,REAL
"Courts closed in Vancouver, Chilliwack, Nanaimo, Campbell River due to COVID-19",REAL
'I had tears running down my face': Fredericton couple happy to be back in Canada,REAL
"What you need to know about COVID-19 in B.C. on March 13, 2020",REAL
Trump's move to cut WHO funding prompts world condemnation,REAL
Edmonton community league project keeps residents connected during pandemic,REAL
CBRM's landfill changes spark small increase in private business,REAL
"Stay vigilant against break-ins, police warn businesses",REAL
Homeless man who tested positive for COVID-19 left to wander Montreal streets after screening,REAL
This ukulele-strumming Londoner in a banana suit is what we all need right now,REAL
"3rd Iditarod champion, nicknamed 'Yukon Fox,' dies at 79",REAL
'It's not only the mines': N.W.T. premier says broad economic plan in the works,REAL
Layoffs loom over City of Edmonton staff as spring budget adjusted,REAL
COVID-19 is already having an impact on how we do politics,REAL
Canuck movies to be celebrated virtually on National Canadian Film Day,REAL
Norwegian musher takes lead in Iditarod as finish nears,REAL
"B.C. union calls for mortgage, rent payments to be put on hold during COVID-19 pandemic",REAL
B.C. family stranded in India says repatriation plan feels like punishment,REAL
Many Richmond Row bars to close for St. Patrick's Day to curb COVID-19,REAL
"COVID-19 in Quebec: 'We need you,' says Legault of 9,500 workers absent from health-care network",REAL
COVID-19 pandemic leads to delay of Woodfibre LNG project,REAL
'We will get through this together': Tools for Manitobans with anxiety over COVID-19,REAL
"TVDSB closing all buildings, including daycares, in wake of COVID-19",REAL
Tax relief motion tops agenda of a London council meeting unlike any other,REAL
Your questions answered about COVID-19 in Calgary,REAL
Ontario education minister says publicly-funded schools closed until at least May 31,REAL
Is the SAQ an essential service? A closer look at Quebec's business shutdown,REAL
Judge says mother's COVID-19 washroom worries unwarranted,REAL
'It's a time to serve humanity': Businesses offer free services to COVID-19 first responders,REAL
"As crab season gets closer, Labrador harvesters worry about their health amid pandemic",REAL
Stockpiling a week's supply of food 'not an option' for many as Toronto sees increase in food bank use,REAL
'It's flipped upside down:' How COVID-19 is affecting one Nova Scotia family,REAL
40 people with COVID-19 to be moved from Kitchener long-term care home to hospital,REAL
"Doctors, health officials in Alberta keep close eye on mysterious pneumonia outbreak in China",REAL
How COVID-19 shutdowns have affected the animal kingdom,REAL
Pandemic detectives: How Manitoba does the crucial public health sleuthing to contain COVID-19,REAL
"TD bank considers clients 'guilty until proven innocent,' says victim of debit card theft",REAL
'They squandered the good times': Poilievre says Canada lacks 'cushion' to weather economic crises,REAL
Tax relief motion tops agenda of a London council meeting unlike any other,REAL
P.E.I. business operator returns to Canada on 2nd evacuation flight from Wuhan,REAL
Blindness averted: N.S. woman secures eye surgery after cancellation caused by COVID-19,REAL
Maurice Johnson found not guilty in Brady Francis's hit-and-run death,REAL
Long-term care home in Toronto reports 5 dead of COVID-19,REAL
Get informed on the top stories of the day in one quick scan,REAL
Senator calls for inmate release to prevent potential prison COVID-19 'disaster',REAL
COVID-19 pandemic leads to delay of Woodfibre LNG project,REAL
B.C. family stranded in India says repatriation plan feels like punishment,REAL
"As borders tighten due to COVID-19, Halifax couple scrambles to return home",REAL
Your questions answered about COVID-19 in Calgary,REAL
Quebec government under fire for ignoring COVID-19 impact in new budget,REAL
"Some international flights can still land in N.B., airports say",REAL
"TVDSB closing all buildings, including daycares, in wake of COVID-19",REAL
"Will B.C. schools get extended spring break? Situation will be reviewed daily, provincial health officer says",REAL
Norwegian musher takes lead in Iditarod as finish nears,REAL
"B.C. union calls for mortgage, rent payments to be put on hold during COVID-19 pandemic",REAL
"COVID-19 in Sask: 14 new cases reported, bringing total to 66",REAL
Some B.C care homes say they're running short on personal protective equipment,REAL
CBC Windsor April 26 COVID-19 update: Walpole Island First Nation reports first cases,REAL
SPCA sees influx of people fostering animals in N.W.T.,REAL
Florida police taking another look at disappearance depicted in Netflix's Tiger King,REAL
'Not going to be pretty': More details coming on COVID-19 hit to city finances,REAL
Prescription change meant to safeguard supply in COVID-19 crisis triples fees for some patients,REAL
"Seniors, doctors brace for COVID-19 in rural eastern Ontario",REAL
"Despite more students and workers connecting from home, no early usage surge",REAL
"Pelham, Ont., councillor at centre of COVID-19 controversy says he wouldn't put others at risk",REAL
"Team Yukon parties, parades to mark Arctic Winter Games that never were",REAL
"Yukon confirms 3rd case of COVID-19, says territory's top doctor",REAL
Tax relief motion tops agenda of a London council meeting unlike any other,REAL
"Time capsules provide daily activity for kids, way of remembering pandemic period",REAL
Chain reaction: Edmonton bike shops busier than ever during COVID-19 pandemic,REAL
Superheroes march in parade for 4-year-old who couldn't have birthday party due to COVID-19,REAL
Ethanol shortage preventing P.E.I. skin-care company from filling large order of hand sanitizer,REAL
"Plummeting oil prices mean short-term gain at gas pumps, long-term pain for producers, analysts say",REAL
Island MLA urging people to be cautious when sharing information about COVID-19,REAL
"Vancouver Art Gallery, Royal B.C. Museum launch free digital activities for the whole family",REAL
"13 Toronto health-care workers test positive for COVID-19, as city reports 1st death from outbreak",REAL
Alberta's economic decline will be the 'most severe' the province has ever seen: RBC,REAL
Strict new mandatory quarantine rules in effect for returning Canadians,REAL
"Point of View: Patience, please — waiting for cancer surgery during a pandemic",REAL
"Some Sask. pubs closed, others open for subdued St. Paddy's Day",REAL
Mint staff 'pumped' to produce sanitizer for Manitoba health-care system facing COVID-19,REAL
How different generations are dealing with the COVID-19 pandemic,REAL
"Alaska city mulls letting cruise ships, without passengers, dock after slowdown",REAL
Montrealers stranded in Wuhan will come home as a family,REAL
"With legislative assembly out until fall, how do MLAs hold Yukon government accountable?",REAL
"Montreal man's dream cruise to China sours as company changes plans, won't refund his trip",REAL
"Scheer, Conservatives raise concerns about WHO data, relationship with China",REAL
Senators support suspension of NHL season due to COVID-19,REAL
P.E.I.'s community gardens will run differently this summer amid new COVID-19 guidelines,REAL
Fredericton man stranded near virus-stricken Wuhan hoping Ottawa will bring his family home,REAL
"Extra measures in place for international conference due to COVID-19 concerns, PDAC says",REAL
Vancouver Symphony Orchestra offers 'solace' of music online as B.C. practises social distancing,REAL
2 Nova Scotia schools extending March Break over COVID-19 concerns,REAL
Finding isolation tough? One N.W.T. foster mom shares her challenges and tips,REAL
Cabinet grilled on why it took so long for premier to rule out spring election,REAL
"More than 80 Toronto health-care facilities, shelters experiencing COVID-19 outbreaks",REAL
United Way NWT offering $75K in grants to support seniors during COVID-19,REAL
"Premier Moe to address province live on Wednesday night, unveil 'Re-Open' plan Thursday",REAL
Bowman backs cities' request to feds for up to $15B for COVID-19 budget relief,REAL
New Brunswick's 20th-century pioneer in physical distancing,REAL
2 different start dates being recommended for 2 P.E.I. lobster fishing areas,REAL
Canada's dairy processors stand to lose $100M if USMCA takes effect July 1: senator,REAL
St. John's couple stuck on a cruise to nowhere in South Pacific,REAL
Crisis on the front lines: Researcher's study of Fort McMurray firefighters repurposed for COVID-19,REAL
"Quebec premier mulls gradual opening of schools, daycares before end of June",REAL
"COVID-19 outbreak at B.C. prison worries officials as province's case count rises to 1,517",REAL
Ontario woman with mild COVID-19 says more testing needed now,REAL
'They squandered the good times': Poilievre says Canada lacks 'cushion' to weather economic crises,REAL
Codiac Regional RCMP 'inundated' by pandemic callers,REAL
P.E.I. business operator returns to Canada on 2nd evacuation flight from Wuhan,REAL
Get informed on the top stories of the day in one quick scan,REAL
"Despite more students and workers connecting from home, no early usage surge",REAL
Vancouver police ID suspect in alleged racially motivated attack against elderly Asian man with dementia,REAL
Senator calls for inmate release to prevent potential prison COVID-19 'disaster',REAL
Former Acho Dene Koe First Nation chief says election should go ahead as planned,REAL
"What you need to know about COVID-19 in Alberta on Monday, April 27",REAL
Grocery workers 'sanitizing every time there's not a customer' — and taking pandemic precautions in stride,REAL
Sask. Penitentiary inmates protest COVID-19 restrictions they say put them in cells 20 hours per day,REAL
Tire changes bringing business to repair shops during COVID-19,REAL
Get informed on the top stories of the day in one quick scan,REAL
"Expecting to lose nearly $300M to pandemic, Montreal aims to cut costs without raising taxes",REAL
Child custody in the COVID-19 era: Judges ask for 'realistic solutions',REAL
Ontario to stop caregivers from working at multiple long-term care homes as COVID-19 spreads like 'wildfire',REAL
"13 Toronto health-care workers test positive for COVID-19, as city reports 1st death from outbreak",REAL
N.S. research company develops antibody test for COVID-19,REAL
Opposition NDP delays release of Manitoba's budget for a 2nd day,REAL
Manitoba premier taking pay reduction as he looks for public-sector cuts during pandemic,REAL
"Oilpatch on 'pins and needles' waiting for aid, while Calgary Stampede uncertain",REAL
"More than 50 nurses exposed to COVID-19 patient, union says",REAL
"Tax collectors, auditors to help field 'historic' numbers of benefit-seeking callers",REAL
Ontario education minister says publicly-funded schools closed until at least May 31,REAL
'It's a time to serve humanity': Businesses offer free services to COVID-19 first responders,REAL
"Air Canada to provide protective gowns, eyewear to flight crew amid COVID-19 pandemic",REAL
40 people with COVID-19 to be moved from Kitchener long-term care home to hospital,REAL
"As crab season gets closer, Labrador harvesters worry about their health amid pandemic",REAL
More time needed by long-term care operators to enact one-site rule,REAL
Georgia governor slammed for not knowing asymptomatic people could transmit virus,REAL
Leamington hospital opening COVID-19 assessment centre,REAL
Calgary Expo cancels convention as pandemic makes summer date not a 'viable option',REAL
Quebec's new travel restrictions cause friction across Ottawa River,REAL
Bank of Canada asks retailers to keep accepting cash despite COVID-19 concerns,REAL
Gardening guru explains how to regrow veggies from scraps,REAL
Factory workers worry if enough is being done to protect city's economic 'backbone' from COVID-19,REAL
Should we tattle on people breaking the COVID-19 rules? 2 differing sides debate,REAL
Prescription change meant to safeguard supply in COVID-19 crisis triples fees for some patients,REAL
"Seniors, doctors brace for COVID-19 in rural eastern Ontario",REAL
"Alberta realtors banned from hosting open houses, association says",REAL
Working from home not an option for many,REAL
"Point of View: Patience, please — waiting for cancer surgery during a pandemic",REAL
"WestJet reduces Yellowknife-Calgary flights to one per day, each way",REAL
"Province announces up to $110M for MPI ratepayers, mum on possible layoffs",REAL
Montrealers stranded in Wuhan will come home as a family,REAL
St. John's couple stuck on a cruise to nowhere in South Pacific,REAL
Truckers taking extra precautions to stay safe during breaks to avoid spreading COVID-19,REAL
Support networks form for Ottawa's self-isolated returnees from China,REAL
"Alaska city mulls letting cruise ships, without passengers, dock after slowdown",REAL
Inside Taiwan during COVID-19: How the country kept schools and businesses open throughout pandemic,REAL
Classes cancelled at Fond Du Lac as COVID-19 precautionary measure,REAL
Strict new mandatory quarantine rules in effect for returning Canadians,REAL
P.E.I. could see 120 hospitalizations by June from COVID-19 even with strict restrictions,REAL
Laurentian University raises $80K for student emergency support,REAL
"Nova Scotia projects 1,453-6,269 cases of COVID-19 by end of June",REAL
Gasoline prices fall after oil takes huge tumble,REAL
Quebec restaurants facing uncertain future due to COVID-19 restrictions,REAL
Food4Kids feeding low-income students amid COVID-19 school closures,REAL
Montrealers are choosing to self-quarantine after visiting China to contain COVID-19,REAL
N.W.T.'s new enforcement task force introduces itself,REAL
Toronto father grateful that daughter 'shortlisted' for Canadian flight out of Wuhan,REAL
Cities ask Liberals for up to $15B in emergency funding to stave off COVID-19 budget crisis,REAL
B.C. preparing to ease some COVID-19 restrictions in May,REAL
B.C. preparing to ease some COVID-19 restrictions in May,REAL
"As many turn to reading during the pandemic, local bookstores adapt",REAL
"Taking temperatures, scheduled handwashing and masks: How a Winnipeg grocery store is responding to COVID-19",REAL
"Israel election count nearly complete, but path to a new government remains elusive",REAL
Montrealers are choosing to self-quarantine after visiting China to contain COVID-19,REAL
"Manitoba Hydro pulls hundreds of workers, suspends travel to and from Keeyask project",REAL
"7 new coronavirus cases found in B.C., including 2 health-care workers",REAL
"Bulk of COVID-19 investigations closed without charges, with 30 still open: RNC",REAL
The end of the roll as we know it: Getting to the bottom of a toilet paper shortage,REAL
"Temporary labour rules problematic for essential workers, labour leader says",REAL
Seniors phone line launches in Windsor-Essex to support elderly during COVID-19,REAL
"Concerns about low uptake, flawed pandemic data linger as provinces pursue digital contact tracing",REAL
Mélanie Labelle aims to inspire young disabled athletes as Montreal sporting event goes virtual,REAL
Mélanie Labelle aims to inspire young disabled athletes as Montreal sporting event goes virtual,REAL
Checkpoints aimed at limiting spread of COVID-19 planned for northern Sask. highway,REAL
"TTC, GO Transit step up cleaning, disinfecting of vehicles amid COVID-19 concern",REAL
Codiac Regional RCMP 'inundated' by pandemic callers,REAL
'Fills our hearts' and kids' tummies: Westmount school donates to Thunder Bay family snack program,REAL
"Calgary-based oil producer cuts dividend in half, blames COVID-19",REAL
UPEI ending in-person classes for semester after March 20,REAL
QEH ER ready for COVID-19 says department chief,REAL
"Cruise ship passengers begin 14-day quarantine in Cornwall, Ont.",REAL
Chinese students barred from middle school after father's work permit expires,REAL
"Air Canada to provide protective gowns, eyewear to flight crew amid COVID-19 pandemic",REAL
One of B.C.'s biggest health regions hasn't been releasing COVID-19 recoveries for a week,REAL
"Tax collectors, auditors to help field 'historic' numbers of benefit-seeking callers",REAL
Georgia governor slammed for not knowing asymptomatic people could transmit virus,REAL
P.E.I. announces $50M loan assistance program for tourism operators,REAL
Fluevog designs 'The Dr. Henry' shoe inspired by B.C.'s provincial health officer,REAL
Bank of Canada asks retailers to keep accepting cash despite COVID-19 concerns,REAL
"Manitoba Hydro pulls hundreds of workers, suspends travel to and from Keeyask project",REAL
Quebec's new travel restrictions cause friction across Ottawa River,REAL
Get informed on the top stories of the day in one quick scan,REAL
"Israel election count nearly complete, but path to a new government remains elusive",REAL
Factory workers worry if enough is being done to protect city's economic 'backbone' from COVID-19,REAL
Health-care workers remain on guard despite promising signs,REAL
We're told to stay home. But these workers keep making house calls amid COVID-19,REAL
'Did he die of neglect?': Daughter of Herron resident can't find out if dead were tested for COVID,REAL
"Toronto has 3,682 cases of COVID-19 with 181 deaths, but curve is flattening, city says",REAL
"Prospective students to get tour of UPEI, but not in person",REAL
COVID-19 case confirmed among cruise ship passengers in Trenton,REAL
COVID-19 outbreak at Stoney Creek nursing home after second confirmed case,REAL
Montrealers are choosing to self-quarantine after visiting China to contain COVID-19,REAL
COVID-19 in Sask: Top doc says physical distancing must continue until there is vaccine or immunity,REAL
Northside Market in Fredericton announces permanent closure,REAL
This pandemic has made refugees of us all,REAL
"Expect more earthquakes as mines dig deeper, Vale says",REAL
UPEI ending in-person classes for semester after March 20,REAL
Thunder Bay Olympic hopeful back to training after cancellation of Tokyo Games,REAL
B.C. preparing to ease some COVID-19 restrictions in May,REAL
Canadian with COVID-19 describes life under quarantine at Japanese hospital,REAL
Emergency aid for small businesses hit hard by COVID-19 'just not enough',REAL
Get informed on the top stories of the day in one quick scan,REAL
Councillor Josh Matlow in isolation after contact with person who tested positive for COVID-19,REAL
Restaurants pivot to selling groceries during COVID shutdown,REAL
Survey suggests further financial pain for Vancouver after province rejects plea for $200M bailout,REAL
"OPEC deal 'not nearly enough' to hasten oil recovery, says Calgary expert",REAL
